"id","session","handle","plugin","event","timestamp","call_id","username","callee","call_type"
2565,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bK37Z7maNpBQX2e\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073388 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 06:39:40.000,"","","",undefined
2566,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bK37Z7maNpBQX2e\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073388 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 06:39:40.000,"","","",undefined
2567,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport=45066;branch=z9hG4bK37Z7maNpBQX2e;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.166249f7\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073388 REGISTER\r\nContact: <sip:10002@192.168.2.82:45066>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 06:39:41.000,"","","",undefined
2568,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 06:39:41.000,"","","",undefined
2569,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bKKrmmHU2eX51Dr\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073389 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 07:06:54.000,"","","",undefined
2570,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bKKrmmHU2eX51Dr\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073389 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 07:06:54.000,"","","",undefined
2571,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport=45066;branch=z9hG4bKKrmmHU2eX51Dr;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.166249f7\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073389 REGISTER\r\nContact: <sip:10002@192.168.2.82:45066>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 07:06:54.000,"","","",undefined
2572,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 07:06:54.000,"","","",undefined
2573,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bK5tUjH2He95jyr\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073390 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 07:37:53.000,"","","",undefined
2574,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bK5tUjH2He95jyr\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073390 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 07:37:53.000,"","","",undefined
2575,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport=45066;branch=z9hG4bK5tUjH2He95jyr;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.166249f7\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073390 REGISTER\r\nContact: <sip:10002@192.168.2.82:45066>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 07:37:53.000,"","","",undefined
2576,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 07:37:53.000,"","","",undefined
2577,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bKNBgZDKZ6tmQ9H\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073391 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:05:22.000,"","","",undefined
2578,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bKNBgZDKZ6tmQ9H\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073391 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:05:22.000,"","","",undefined
2579,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport=45066;branch=z9hG4bKNBgZDKZ6tmQ9H;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.166249f7\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073391 REGISTER\r\nContact: <sip:10002@192.168.2.82:45066>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:05:22.000,"","","",undefined
2580,6253472323027456,4574455348106372,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 08:05:22.000,"","","",undefined
2581,4051271944109212,4091157527216897,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:35983;rport;branch=z9hG4bKDvvgrcHcm9eFj\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=De067j36F9vjH\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: db4b955a-4468-123a-3881-0050568a2cf5\r\nCSeq: 958075647 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:35983>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:29:47.000,"","","",undefined
2582,4051271944109212,4091157527216897,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:35983;rport=35983;branch=z9hG4bKDvvgrcHcm9eFj;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=De067j36F9vjH\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.e1746f4e\r\nCall-ID: db4b955a-4468-123a-3881-0050568a2cf5\r\nCSeq: 958075647 REGISTER\r\nContact: <sip:10002@192.168.2.82:35983>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:29:47.000,"","","",undefined
2583,4051271944109212,4091157527216897,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 08:29:47.000,"","","",undefined
2584,4051271944109212,4091157527216897,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bK4jBK88UUFt51F\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073392 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 0\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:30:26.000,"","","",undefined
2585,4051271944109212,4091157527216897,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:45066;rport;branch=z9hG4bK4jBK88UUFt51F\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=BFXXpXr7cQpNB\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: cf4eb429-4453-123a-3881-0050568a2cf5\r\nCSeq: 958073392 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:45066>\r\nExpires: 0\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:30:26.000,"","","",undefined
2586,6930512337955470,6490800344142193,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:38202;rport;branch=z9hG4bKNQmgtF4KZBZeF\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=NHN6HHN6rBmce\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: 5d1126d0-4469-123a-3881-0050568a2cf5\r\nCSeq: 958075702 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:38202>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:33:24.000,"","","",undefined
2587,6930512337955470,6490800344142193,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:38202;rport=38202;branch=z9hG4bKNQmgtF4KZBZeF;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=NHN6HHN6rBmce\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.e7a32817\r\nCall-ID: 5d1126d0-4469-123a-3881-0050568a2cf5\r\nCSeq: 958075702 REGISTER\r\nContact: <sip:10002@192.168.2.82:38202>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:33:24.000,"","","",undefined
2588,6930512337955470,6490800344142193,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 08:33:24.000,"","","",undefined
2589,6930512337955470,6490800344142193,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:35983;rport;branch=z9hG4bKH01KZrmt8c8Sg\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=De067j36F9vjH\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: db4b955a-4468-123a-3881-0050568a2cf5\r\nCSeq: 958075648 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:35983>\r\nExpires: 0\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:34:20.000,"","","",undefined
2593,3932303719526164,2802678870006174,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:46123;rport;branch=z9hG4bKFSm9p5vZ1geFD\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=FXFXpvBcmgjSc\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: a798499e-446b-123a-3881-0050568a2cf5\r\nCSeq: 958075948 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:46123>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:49:48.000,"","","",undefined
2594,3932303719526164,2802678870006174,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:46123;rport;branch=z9hG4bKFSm9p5vZ1geFD\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=FXFXpvBcmgjSc\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: a798499e-446b-123a-3881-0050568a2cf5\r\nCSeq: 958075948 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:46123>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:49:48.000,"","","",undefined
2595,3932303719526164,2802678870006174,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:46123;rport=46123;branch=z9hG4bKFSm9p5vZ1geFD;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=FXFXpvBcmgjSc\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.db96f3d4\r\nCall-ID: a798499e-446b-123a-3881-0050568a2cf5\r\nCSeq: 958075948 REGISTER\r\nContact: <sip:10002@192.168.2.82:46123>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:49:48.000,"","","",undefined
2596,3932303719526164,2802678870006174,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 08:49:48.000,"","","",undefined
2597,2853599310810773,7529412230840389,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:33773;rport;branch=z9hG4bK8N6ZBr0mcDFBS\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=8tNv1a5NNXmrr\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: f984f8a1-446d-123a-3881-0050568a2cf5\r\nCSeq: 958076197 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:33773>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 09:06:25.000,"","","",undefined
2598,2853599310810773,7529412230840389,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:33773;rport;branch=z9hG4bK8N6ZBr0mcDFBS\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=8tNv1a5NNXmrr\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: f984f8a1-446d-123a-3881-0050568a2cf5\r\nCSeq: 958076197 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:33773>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 09:06:25.000,"","","",undefined
2599,2853599310810773,7529412230840389,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:33773;rport=33773;branch=z9hG4bK8N6ZBr0mcDFBS;received=192.168.2.82\r\nFrom: <sip:10002@sip.tb>;tag=8tNv1a5NNXmrr\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.75f9edea\r\nCall-ID: f984f8a1-446d-123a-3881-0050568a2cf5\r\nCSeq: 958076197 REGISTER\r\nContact: <sip:10002@192.168.2.82:33773>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 09:06:25.000,"","","",undefined
2600,2853599310810773,7529412230840389,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 09:06:25.000,"","","",undefined
2601,2853599310810773,7529412230840389,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:46123;rport;branch=z9hG4bKtvataFp61j3vc\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=FXFXpvBcmgjSc\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: a798499e-446b-123a-3881-0050568a2cf5\r\nCSeq: 958075949 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:46123>\r\nExpires: 0\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 09:07:00.000,"","","",undefined
2602,2853599310810773,7529412230840389,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:46123;rport;branch=z9hG4bKtvataFp61j3vc\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=FXFXpvBcmgjSc\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: a798499e-446b-123a-3881-0050568a2cf5\r\nCSeq: 958075949 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:46123>\r\nExpires: 0\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 09:07:00.000,"","","",undefined
2603,2278955733550178,59611855545121,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:57502;rport;branch=z9hG4bK2a0BDBmUDcH6e\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=2Sm7UBD5Fg4QH\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: 2e6d054c-4470-123a-3881-0050568a2cf5\r\nCSeq: 958076434 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.82:57502>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 09:22:13.000,"","","",undefined
2590,2135214401465852,4024618212703743,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.216:42494;rport;branch=z9hG4bKKQ6jQX8e8395r\r\nMax-Forwards: 70\r\nFrom: <sip:10002@sip.tb>;tag=KZmS4yU0tgmNr\r\nTo: <sip:10002@sip.tb>\r\nCall-ID: a2a8a5cb-446a-123a-3693-0050568a33e8\r\nCSeq: 958075838 REGISTER\r\nContact: 10002 <sip:10002@192.168.2.216:42494>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:42:31.000,"","","",undefined
2591,2135214401465852,4024618212703743,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.216:42494;rport=42494;branch=z9hG4bKKQ6jQX8e8395r;received=192.168.2.216\r\nFrom: <sip:10002@sip.tb>;tag=KZmS4yU0tgmNr\r\nTo: <sip:10002@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.fd7732b2\r\nCall-ID: a2a8a5cb-446a-123a-3693-0050568a33e8\r\nCSeq: 958075838 REGISTER\r\nContact: <sip:10002@192.168.2.216:42494>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 08:42:31.000,"","","",undefined
2592,2135214401465852,4024618212703743,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10002@sip.tb"",""proxy"":""sip:sip.tb""}",2021-06-10 08:42:31.000,"","","",undefined
2631,49395298322853,4208718844281168,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.216:35632;rport;branch=z9hG4bKUvar4rj45pyDF\r\nMax-Forwards: 70\r\nFrom: <sip:1234@sip.tb>;tag=Ucg7DjjSj5tej\r\nTo: <sip:1234@sip.tb>\r\nCall-ID: 520e7b02-4484-123a-3693-0050568a33e8\r\nCSeq: 958078596 REGISTER\r\nContact: 1234 <sip:1234@192.168.2.216:35632>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-06-10 11:46:22.000,"","","",undefined
